Order_Imbalance,Trade_Volume,Future_Return
0.4967141530112327,0.4103647925147393,1.2865486379020383
-0.13826430117118466,-0.14138465006509304,-0.5988074836122548
0.6476885381006925,0.6494902253051371,1.668886680656019
1.5230298564080254,1.570292890992366,5.931365719521717
-0.23415337472333597,-0.3708392110514186,0.04712583316873076
-0.23413695694918055,-0.1748802295644475,-0.3065164343482924
1.5792128155073915,1.3087736523471138,5.9681034203022865
0.7674347291529088,0.7044462739165277,2.893585376575865
-0.4694743859349521,-0.5183017701801066,-1.3818417338405347
0.5425600435859647,0.6058927261930885,1.951716858198664
-0.46341769281246226,-0.46115460754477533,-1.3523364864965337
-0.46572975357025687,-0.6062860589558855,-0.999322275509941
0.24196227156603412,0.1434629589843326,0.5552073267445293
-1.913280244657798,-1.8934122437030572,-8.313043038837161
-1.7249178325130328,-1.7328245666994884,-7.067097670540294
-0.5622875292409727,-0.6201999402045474,-0.8221802627957421
-1.0128311203344238,-1.0609144992856216,-3.4180355131082605
0.3142473325952739,0.38386413231120275,0.4310183850409184
-0.9080240755212109,-0.9597933328081324,-1.5838998367707162
-1.4123037013352915,-1.4211128257381989,-4.450327184450287
1.465648768921554,1.6826424277296084,4.045764416642092
-0.22577630048653566,-0.36814456417492797,-0.8528245872654784
0.06752820468792384,-0.11765606846954205,-0.7370201907817474
-1.4247481862134568,-1.346389219733596,-5.483269251217103
-0.5443827245251827,-0.612247030654593,-3.0108787489317326
0.11092258970986608,0.07909883693560406,0.20949407126691177
-1.1509935774223028,-1.2291092152354142,-4.210865065751596
0.37569801834567196,0.3497180042689207,0.995712374243893
-0.600638689918805,-0.4407848787091708,-2.4225026140570294
-0.2916937497932768,-0.21148090393146485,-0.7001878647860363
-0.6017066122293969,-0.5154842610406992,-1.8206488639955776
1.8522781845089378,1.7106554789296733,8.559194482097356
-0.013497224737933921,-0.12861259839322084,0.6719341395990089
-1.0577109289559004,-1.3416187949044431,-2.8432628459052234
0.822544912103189,0.7416068299949137,2.171314162706267
-1.2208436499710222,-1.1251733313324563,-2.969227763016796
0.2088635950047554,0.2605582465795925,-0.2498029185361046
-1.9596701238797756,-1.981821450174988,-9.363822066233809
-1.3281860488984305,-1.3304160772702358,-4.533868686436035
0.19686123586912352,0.12797268161158296,1.6229867583762951
0.7384665799954104,0.7589424682355889,1.9463520535872592
0.1713682811899705,0.24795610913803198,0.3393143750500348
-0.11564828238824053,-0.2772369611292878,-1.0108492544611938
-0.3011036955892888,-0.27113892680555396,-0.293443994079596
-1.4785219903674274,-1.3852785032719606,-4.835761548308438
-0.7198442083947086,-0.7613542372910456,-1.5915758029453577
-0.4606387709597875,-0.3905687097477291,-1.5150782913956589
1.0571222262189157,1.338587670666171,2.880123137229164
0.3436182895684614,0.33318401026977224,0.2327707107450928
-1.763040155362734,-1.7237094503622017,-7.105702329770983
0.324083969394795,0.25027826102865586,0.28702559643153225
-0.38508228041631654,-0.3669571641561115,-1.5799655640974906
-0.6769220003059587,-0.6308948378077284,-2.0592411076155956
0.6116762888408679,0.6311605228678817,1.3990413285807457
1.030999522495951,0.9290299905250653,2.85646517597698
0.9312801191161986,0.9519162962487436,2.9652641457883036
-0.8392175232226385,-0.6929979293508748,-2.3540445047808367
-0.3092123758512146,-0.26434879939976186,-0.9318912070818328
0.33126343140356396,0.4274621503107481,0.937840715340966
0.9755451271223592,0.9518439301210964,2.4073067366423517
-0.47917423784528995,-0.4041842139029189,-1.2003073899320396
-0.18565897666381712,-0.15773219284216453,-0.3920459585992276
-1.1063349740060282,-1.2014260469747513,-4.194425187259844
-1.1962066240806708,-1.1643545236007833,-3.34850186519953
0.812525822394198,0.713356156050167,1.8588117509695432
1.356240028570823,1.2929520010823436,4.683080119984786
-0.07201012158033385,-0.05307729085109643,0.4019938636003272
1.0035328978920242,1.0332573252300365,3.476988714524003
0.36163602504763415,0.24271277853992124,0.9449042477143339
-0.6451197546051243,-0.5397211774868367,-1.9282916956941765
0.36139560550841393,0.41859623333846124,1.4008453268947318
1.5380365664659692,1.4675637229048808,6.001595088045255
-0.03582603910995154,-0.1895845187548691,-0.39877059924851044
1.5646436558140062,1.5501531979058631,5.429372025966453
-2.6197451040897444,-2.6643394754758605,-16.575280045174207
0.8219025043752238,0.8332165500805261,2.4093795031489473
0.08704706823817122,0.05073540212261457,0.1765985842646351
-0.29900735046586746,-0.49975303654036846,-0.19278912407612836
0.0917607765355023,0.05292608270538646,0.4093158027884342
-1.9875689146008928,-2.018130825707724,-8.22768381217432
-0.21967188783751193,-0.15630578536010606,-0.9031620481182119
0.3571125715117464,0.28729260405064144,1.4846277682398301
1.477894044741516,1.6457615120787727,5.044263436839745
-0.5182702182736474,-0.7094342733388231,-0.9764822466048553
-0.8084936028931876,-0.6773768531129252,-3.0148539381936397
-0.5017570435845365,-0.524188940672347,-1.1999861687362412
0.9154021177020741,1.0013606049364299,1.6796969774858121
0.32875110965968446,0.33673125806555776,0.7060742960321849
-0.5297602037670388,-0.41580465016449186,-1.178561020043263
0.5132674331133561,0.47453123665807495,1.0902927808699208
0.09707754934804039,-0.01278449316974084,-0.2820675091399033
0.9686449905328892,1.1106954192599956,3.2990984885785544
-0.7020530938773524,-0.7134011584655665,-1.9798775838979843
-0.3276621465977682,-0.30550629923534717,-1.081530000719137
-0.39210815313215763,-0.26863296172767814,-0.989465501996133
-1.4635149481321186,-1.5667104723415621,-3.9077865733726984
0.29612027706457605,0.3556693668285018,1.330035099269175
0.26105527217988933,0.20206579653360024,1.2428204540340153
0.00511345664246089,-0.008103478921976295,0.23055686795423164
-0.23458713337514692,-0.22735923683671802,-0.5096799938618136
-1.4153707420504142,-1.5653929281951078,-6.154155942056478
-0.42064532276535904,-0.49852902704740254,-1.4283184950411743
-0.3427145165267695,-0.20760722728545555,-1.1171999630709828
-0.8022772692216189,-0.7136581503631394,-3.2013316125816056
-0.16128571166600914,-0.16754966939873261,-0.9840199433964673
0.4040508568145384,0.4283632026658277,0.052690991111225105
1.8861859012105302,1.8567616506468845,8.051542035742374
0.17457781283183896,0.3102361514146372,0.8484878575318686
0.25755039072276437,0.23751513294334797,1.2058051786172068
-0.07444591576616721,-0.051261706552682404,0.02107114475642946
-1.9187712152990415,-1.804168200884835,-8.810779868582891
-0.026513875449216878,-0.10425102393380754,-1.0323265873192276
0.06023020994102644,0.21610912839071583,-0.7277495769387077
2.463242112485286,2.3101959715109484,12.996550748171826
-0.19236096478112252,-0.029396751669842652,-0.9288912024278217
0.30154734233361247,0.264279783938415,0.6877040773263856
-0.03471176970524331,-0.05898164448777149,-0.5938824455529801
-1.168678037619532,-1.3576790547378264,-3.5503022616165043
1.1428228145150205,1.0973433427772512,3.4872087165117414
0.7519330326867741,0.6479523795840857,2.097678141220703
0.7910319470430469,0.7302673125056997,2.795191963640955
-0.9093874547947389,-0.9231185513736269,-3.239609643109273
1.4027943109360992,1.4985734723833897,5.096569748712372
-1.4018510627922809,-1.3810907276522184,-4.889063594509584
0.5868570938002703,0.6176247591403816,1.4014567519265981
2.1904556258099785,2.0809036869254225,11.173775247375252
-0.9905363251306883,-1.0786117340909613,-2.5227721411685335
-0.5662977296027719,-0.3864252277676407,-1.9797936144691142
0.09965136508764122,0.026131261611316556,0.15854290947721328
-0.5034756541161992,-0.33785482891046964,-1.1818957454139407
-1.5506634310661327,-1.5749695509542194,-5.877491314854513
0.06856297480602733,0.06879176842037774,0.46407925636938135
-1.0623037137261049,-0.9552671977031119,-3.114562398871239
0.4735924306351816,0.6007816728290473,2.1533726702563856
-0.9194242342338032,-0.9305054902617119,-3.4523136187157832
1.5499344050175394,1.5111100996653855,5.675319139755748
-0.7832532923362371,-0.7888453371884584,-2.652641841574916
-0.3220615162056756,-0.28826576338246374,-0.5198027559919769
0.8135172173696698,0.9026475860566453,1.4944041201750915
-1.2308643164339552,-1.23044133053454,-3.8364007510888287
0.22745993460412942,0.2893485644064448,0.25950978436944
1.307142754282428,1.470978727509522,4.017482503889932
-1.6074832345612275,-1.5693522733347491,-6.818827415533398
0.1846338585323042,0.21579914413278206,0.23219372611964914
0.25988279424842353,0.10799171173941674,1.2007333714600104
0.7818228717773104,0.518749858094404,2.1809062812390594
-1.236950710878082,-1.1981131379550651,-3.7248329682360977
-1.3204566130842763,-1.3299390362123635,-3.6199984385533264
0.5219415656168976,0.4704632981254234,1.5078261494753784
0.29698467323318606,0.3213376936518205,0.47615890571828445
0.25049285034587654,0.2444524774261857,0.867717029323918
0.3464482094969757,0.45922623456036554,0.6147639096653439
-0.6800247215784908,-0.671413634752593,-2.1095062931050403
0.23225369716100355,0.1575613686539868,-0.17304806800676564
0.29307247329868125,0.39208909719461016,1.2083961422378378
-0.7143514180263678,-0.7360645255209881,-2.1611458644313415
1.8657745111447566,1.9184281795119873,8.002972777671198
0.4738329209117875,0.42609185029250746,0.719793261829847
-1.1913034972026486,-1.2562861857523921,-3.6056362857416295
